456.131,685819,,
456.259,685316,,
456.390,685207,,
456.515,685536,,
456.645,685193,,
456.772,685096,,
456.897,685687,,
457.018,685591,,
457.149,685742,,
457.273,685477,,
457.397,685759,,
457.526,685131,,
457.650,685176,,
457.775,685283,,
457.906,685465,,
458.029,685650,,
458.152,686224,,
458.282,685662,,
458.410,685014,,
458.535,684879,,
458.654,685369,,
458.779,685063,,
458.906,685844,,
459.025,685218,,
459.151,685395,,
459.274,685284,,
459.396,685191,,
459.524,685295,,
459.646,685254,,
459.767,685668,,
459.885,685659,,
460.008,685162,,
460.131,685358,,
460.253,684949,,
460.371,684892,,
460.497,685077,,
460.613,684961,,
460.736,685243,,
460.856,685377,,
460.977,684784,,
461.100,685315,,
461.215,684789,,
461.333,684944,,
461.451,685038,,
461.572,685559,,
461.691,686011,,
461.810,685615,,
461.931,684750,,
462.049,684955,,
462.165,685205,,
462.286,685086,,
462.402,685335,,
462.520,685289,,
462.637,685442,,
462.757,685071,,
462.877,685263,,
462.996,687190,,
463.111,685211,,
463.227,685762,,
463.348,685246,,
463.461,684697,,
463.575,684472,,
463.695,684878,,
463.810,685498,,
463.924,685506,,
464.041,685080,,
464.156,684948,,
464.268,684625,,
464.385,684337,,
464.499,684641,,
464.611,684651,,
464.726,685070,,
464.844,685190,,
464.955,685150,,
465.070,684444,,
465.182,685044,,
465.296,685048,,
465.410,685628,,
465.521,685610,,
465.632,684680,,
465.748,684502,,
465.866,684653,,
465.978,684897,,
466.091,684836,,
466.204,685225,,
466.314,684984,,
466.428,684840,,
466.539,684998,,
466.647,684479,,
466.762,684959,,
466.877,685553,,
466.989,685073,,
467.100,684849,,
467.211,684511,,
467.319,684641,,
467.429,685317,,
467.535,685168,,
467.646,685174,,
467.756,685040,,
467.868,684351,,
467.975,684861,,
468.082,685002,,
468.194,685070,,
468.304,685023,,
468.417,684706,,
468.523,684455,,
468.630,684603,,
468.742,684518,,
468.850,684910,,
468.963,685012,,
469.065,684544,,
469.180,684528,,
469.282,684563,,
469.389,684755,,
469.493,684742,,
469.601,684355,,
469.703,684731,,
469.814,684801,,
469.921,684907,,
470.027,684312,,
470.134,684620,,
470.239,685211,,
470.343,684923,,
470.451,684680,,
470.555,683985,,
470.661,684422,,
470.770,684574,,
470.879,684616,,
470.979,684614,,
471.086,684533,,
471.193,684521,,
471.291,684365,,
471.395,684171,,
471.501,684314,,
471.602,684945,,
471.707,684573,,
471.808,684247,,
471.908,684434,,
472.011,684198,,
472.116,684287,,
472.214,684415,,
472.317,685193,,
472.418,684359,,
472.518,684428,,
472.625,684311,,
472.725,684457,,
472.824,684662,,
472.926,684733,,
473.029,684576,,
473.128,684571,,
473.228,684360,,
473.328,684684,,
473.428,684255,,
473.528,684671,,
473.630,684720,,
473.727,685039,,
473.825,684298,,
473.924,684348,,
474.027,684942,,
474.126,684481,,
474.224,684395,,
474.319,684760,,
474.418,683897,,
474.516,684233,,
474.614,684388,,
474.718,684211,,
474.817,684001,,
474.910,684629,,
475.009,684420,,
